uniqueID,name,party,n_turns,n_heckles,first_year,last_year,heckle_rate_per_100_turns
Nugent1938,"Nugent, Peter",LIB,97,15,1998,2001,15.463917525773196
Jull1944,"Jull, David",LIB,179,14,1998,2007,7.82122905027933
Brereton1946,"Brereton, Laurie",ALP,100,14,1998,2004,14.0
McFarlane1944,"McFarlane, Jann",ALP,151,14,1998,2004,9.271523178807946
Palmer1954,"Palmer, Clive",PUP,62,14,2013,2016,22.580645161290324
McClelland1958,Stage direction,ALP,14,14,2005,2011,100.0
Jackson1962,"Jackson, Sharryn",ALP,218,14,2002,2010,6.422018348623853
Henry1946,"Henry, Stuart",LIB,137,14,2004,2007,10.218978102189782
Albanese1963,Stage direction,ALP,13,13,2000,2011,100.0
Mulino1969,"Mulino, Daniel",ALP,318,13,2019,2025,4.088050314465409
Goodenough1975,"Goodenough, Ian",LIB,476,13,2013,2025,2.73109243697479
Bradford1946,"Bradford, John",CDP,26,13,1998,1998,50.0
Price1945,Stage direction,ALP,16,13,2000,2005,81.25
Lamb1972,"Lamb, Susan",ALP,134,13,2016,2019,9.701492537313433
Prosser1948,"Prosser, Geoff",LIB,148,13,1998,2007,8.783783783783784
Sharma1975,"Sharma, Dave",LIB,236,13,2019,2022,5.508474576271187
OToole1956,"O'Toole, Cathy",ALP,250,12,2016,2019,4.8
Coker1962,"Coker, Libby",ALP,384,12,2019,2025,3.125
Payne1982,"Payne, Alicia",ALP,333,12,2019,2025,3.6036036036036037
Lawler1961,"Lawler, Tony",NP,126,12,1998,2001,9.523809523809524
Theophanous1946,"Theophanous, Andrew",ALP,61,12,1998,2000,19.672131147540984
Wilton1955,"Wilton, Greg",ALP,56,12,1998,2000,21.428571428571427
Zimmerman1968,"Zimmerman, Trent",LIB,275,12,2016,2022,4.363636363636363
Jenkins1952,"Jenkins, Harry (Jr) (The DEPUTY SPEAKER)",ALP,93,11,2000,2007,11.827956989247312
Bidgood1959,"Bidgood, James",ALP,117,11,2008,2010,9.401709401709402
Filing1955,"Filing, Paul",IND,28,11,1998,1998,39.285714285714285
Campbell1939,"Campbell, Graeme",IND,39,11,1998,1998,28.205128205128204
Young1968,"Young, Terry",LIB,222,11,2019,2025,4.954954954954955
Lyons1953,"Lyons, Geoff",ALP,263,11,2010,2013,4.182509505703422
Slipper1950,"Slipper, Peter (The DEPUTY SPEAKER)",LIB,55,11,2008,2011,20.0
Sharkie1972,"Sharkie, Rebekha",NXT,211,10,2016,2018,4.739336492890995
Rea1963,"Rea, Kerry",ALP,117,10,2008,2010,8.547008547008547
Connelly1978,"Connelly, Vince",LIB,172,9,2019,2022,5.232558139534884
Archer1975,"Archer, Bridget",LIB,304,9,2019,2025,2.960526315789474
West1952,"West, Andrea",LIB,20,9,1998,1998,45.0
Miles1947,"Miles, Chris",LIB,65,9,1998,1998,13.846153846153847
Sullivan1942,"Sullivan, Kathy",LIB,27,9,1998,2001,33.333333333333336
Matheson1958,"Matheson, Russell",LIB,225,8,2010,2016,3.5555555555555554
Cobb1945,"Cobb, Michael",NP,20,8,1998,1998,40.0
Rocher1936,"Rocher, Allan",IND,43,8,1998,1998,18.6046511627907
Katter1945,"Katter, Bob (Jr)",NP,55,8,1998,2001,14.545454545454545
Reith1950,"Reith, Peter (Leader of the House)",LIB,64,8,2000,2001,12.5
Baker1958,"Baker, Mark",LIB,99,8,2004,2007,8.080808080808081
Baird1942,Stage direction,LIB,12,8,2000,2006,66.66666666666667
Andrew1944,"Andrew, Neil",LIB,21,8,1998,1999,38.095238095238095
McVeigh1965,"McVeigh, John",LIB,222,8,2016,2020,3.6036036036036037
Crewther1983,"Crewther, Chris",LIB,220,8,2016,2019,3.6363636363636362
Mossfield1935,Stage direction,ALP,13,7,2000,2004,53.84615384615385
Morris1932,"Morris, Peter",ALP,24,7,1998,1998,29.166666666666668
McKew1953,"McKew, Maxine",ALP,74,7,2008,2010,9.45945945945946
Fawcett1963,"Fawcett, David",LIB,172,7,2004,2007,4.069767441860465
Corcoran1951,"Corcoran, Ann",ALP,124,7,2000,2007,5.645161290322581
Keay1975,"Keay, Justine",ALP,175,7,2016,2019,4.0
Zammit1941,"Zammit, Paul",IND,35,7,1998,1998,20.0
Smith1950,"Smith, Tony (Anthony Charles)",IND,33,7,1998,1998,21.21212121212121
Vasta1966,"Vasta, Ross (The DEPUTY SPEAKER)",LIB,87,6,2014,2025,6.896551724137931
Brown1933,"Brown, Bob, MP",ALP,22,6,1998,1998,27.272727272727273
Marek1964,"Marek, Paul",NP,19,6,1998,1998,31.57894736842105
Hart1960,"Hart, Ross",ALP,162,6,2016,2019,3.7037037037037037
Wallace1968,"Wallace, Andrew (The SPEAKER)",LIB,87,6,2021,2022,6.896551724137931
CameronEoin1951,"Cameron, Eoin",LIB,16,6,1998,1998,37.5
Holding1931,"Holding, Clyde",ALP,8,6,1998,1998,75.0
Wilkie1959,"Wilkie, Kim (The DEPUTY SPEAKER)",ALP,11,6,2002,2006,54.54545454545455
Bowen1973,Stage direction,ALP,8,6,2005,2010,75.0
Debus1943,"Debus, Bob",ALP,73,6,2008,2010,8.219178082191782
Smith1950,"Smith, Tony (Anthony Charles)",LIB,16,6,1998,1998,37.5
EvansRichard1953,"Evans, Richard",LIB,20,6,1998,1998,30.0
Ferguson1953,Stage direction,ALP,7,6,2003,2008,85.71428571428571
Martin1977,"Martin, Fiona",LIB,245,6,2019,2022,2.4489795918367347
Georganas1959,"Georganas, Steve (The DEPUTY SPEAKER)",ALP,47,6,2008,2024,12.76595744680851
Richardson1958,"Richardson, Kym",LIB,110,6,2004,2007,5.454545454545454
Thomson1964,"Thomson, Craig",IND,33,6,2012,2013,18.181818181818183
Claydon1964,"Laxale, Jerome",ALP,7,5,2022,2024,71.42857142857143
Slipper1950,"Slipper, Peter",IND,35,5,2012,2013,14.285714285714286
Causley1940,Stage direction,NP,50,5,2000,2007,10.0
Adams1951,"Adams, Dick (The DEPUTY SPEAKER)",ALP,30,5,2000,2013,16.666666666666668
Barresi1955,"Barresi, Phil (The DEPUTY SPEAKER)",LIB,14,5,2002,2007,35.714285714285715
Abbott1957,Stage direction,LIB,5,5,2004,2010,100.0
OConnor1962,Stage direction,ALP,6,5,2002,2011,83.33333333333333
Liu1964,"Liu, Gladys",LIB,181,4,2019,2022,2.2099447513812156
Swan1954,Stage direction,ALP,5,4,2008,2011,80.0
McLachlan1936,"McLachlan, Ian",LIB,7,4,1998,1998,57.142857142857146
ReidNicholas1935,"Reid, Bruce",LIB,16,4,1998,1998,25.0
Ferguson1952,Stage direction,ALP,5,4,2000,2010,80.0
Bevis1955,Stage direction,ALP,7,4,2002,2009,57.142857142857146
Trevor1961,"Trevor, Chris",ALP,113,4,2008,2010,3.5398230088495577
Hammond1968,"Hammond, Celia",LIB,212,4,2019,2022,1.8867924528301887
Danby1955,Stage direction,ALP,4,4,2001,2004,100.0
Thomson1955,"Thomson, Kelvin (The DEPUTY SPEAKER)",ALP,11,4,2008,2012,36.36363636363637
Claydon1964,"Violi, Aaron",LIB,8,4,2022,2025,50.0
Claydon1964,"Ware, Jenny",LIB,9,4,2023,2025,44.44444444444444
Vasta1966,"Chandler-Mather, Max",GRN,5,4,2022,2024,80.0
Claydon1964,"Willcox, Andrew",NP,7,4,2022,2024,57.142857142857146
Mutch1956,"Mutch, Stephen",LIB,15,4,1998,1998,26.666666666666668
Griffin1960,Stage direction,ALP,4,4,2006,2009,100.0
Theophanous1946,Stage direction,IND,5,4,2000,2001,80.0
Hawker1949,Stage direction,LIB,5,4,2000,2003,80.0
Costello1957,Stage direction,LIB,4,4,2002,2007,100.0
Claydon1964,"Chandler-Mather, Max",GRN,5,4,2023,2024,80.0
Crook1959,"Crook, Tony",NATS WA,79,4,2010,2013,5.063291139240507
Grace1940,"Grace, Elizabeth",LIB,31,4,1998,1998,12.903225806451612
Jenkins1952,Stage direction,ALP,44,3,1999,2007,6.818181818181818
Bird1962,"Bird, Sharon (The DEPUTY SPEAKER)",ALP,37,3,2008,2021,8.108108108108109
King1952,Stage direction,LIB,4,3,2003,2004,75.0
Lloyd1954,Stage direction,LIB,4,3,2002,2004,75.0
Kerr1952,Stage direction,ALP,3,3,2002,2003,100.0
Bishop1942,"Bishop, Bronwyn (The DEPUTY SPEAKER)",LIB,6,3,2004,2007,50.0
Cadman1937,Stage direction,LIB,3,3,2003,2003,100.0
Howard1939,Stage direction,LIB,4,3,2001,2004,75.0
Garrett1953,Stage direction,ALP,4,3,2006,2010,75.0
Secker1956,"Secker, Patrick (The DEPUTY SPEAKER)",LIB,3,3,2008,2009,100.0
Sharkie1972,"Lawrence, Tania",ALP,10,3,2022,2025,30.0
Freelander1953,"Bates, Stephen",GRN,3,3,2023,2023,100.0
Snowdon1950,Stage direction,ALP,3,3,2006,2011,100.0
Broadbent1950,"Broadbent, Russell (The DEPUTY SPEAKER)",LIB,40,3,2013,2017,7.5
Buchholz1968,"Tink, Kylea",IND,4,3,2023,2024,75.0
Dondas1939,"Dondas, Nick",CLP,21,3,1998,1998,14.285714285714286
Debus1943,Stage direction,ALP,4,3,2008,2008,75.0
Burke1966,Stage direction,ALP,16,3,2008,2011,18.75
Claydon1964,"Kennedy, Simon",LIB,4,3,2024,2025,75.0
Varvaris1974,"Varvaris, Nickolas",LIB,125,3,2013,2016,2.4
Claydon1964,"Charlton, Andrew",ALP,7,3,2023,2024,42.857142857142854
Adams1951,Stage direction,ALP,12,3,2000,2010,25.0
Wilkie1959,Stage direction,ALP,9,3,2000,2006,33.333333333333336
Campbell1972,"Campbell, Jodie",ALP,83,3,2008,2010,3.6144578313253013
Ruddock1943,Stage direction,LIB,3,3,2004,2007,100.0
Beazley1948,Stage direction,ALP,3,3,2000,2006,100.0
Hanson1954,"Hanson, Pauline",PHON,10,3,1998,1998,30.0
Hatton1951,"Hatton, Michael (The DEPUTY SPEAKER)",ALP,8,3,2005,2006,37.5
Georganas1959,"Chandler-Mather, Max",GRN,4,3,2022,2024,75.0
MitchellRobert1967,"Mitchell, Rob (The DEPUTY SPEAKER)",ALP,80,3,2013,2022,3.75
Archer1975,"Violi, Aaron",LIB,6,3,2024,2025,50.0
Buchholz1968,"Buchholz, Scott (The DEPUTY SPEAKER)",LIB,20,3,2016,2024,15.0
Gerick1963,"Gerick, Jane",ALP,62,3,1998,2001,4.838709677419355
Goodenough1975,"Goodenough, Ian (The DEPUTY SPEAKER)",LIB,98,3,2014,2024,3.061224489795918
Neal1963,"Neal, Belinda",ALP,107,3,2008,2010,2.803738317757009
Wilkie1961,"Chandler-Mather, Max",GRN,3,2,2023,2023,66.66666666666667
Vasta1966,"Ryan, Monique",IND,3,2,2023,2024,66.66666666666667
Vasta1966,"Tink, Kylea",IND,3,2,2022,2024,66.66666666666667
Wicks1973,"Wicks, Lucy (The DEPUTY SPEAKER)",LIB,23,2,2015,2021,8.695652173913043
Bandt1972,Stage direction,GRN,2,2,2010,2010,100.0
Wilkie1961,"Ananda-Rajah, Michelle",ALP,2,2,2022,2023,100.0
Wilkie1961,"Birrell, Sam",NP,2,2,2024,2024,100.0
Randall1953,"Randall, Don (The DEPUTY SPEAKER)",LIB,11,2,2014,2015,18.181818181818183
Vasta1966,"Garland, Carina",ALP,2,2,2024,2024,100.0
Wilkie1961,"Spender, Allegra",IND,4,2,2022,2024,50.0
Wilkie1961,"Ware, Jenny",LIB,4,2,2023,2025,50.0
Wilkie1961,"Wilkie, Andrew (The DEPUTY SPEAKER)",IND,3,2,2024,2024,66.66666666666667
Willis1938,"Willis, Ralph",ALP,8,2,1998,1998,25.0
Young1968,"Ananda-Rajah, Michelle",ALP,2,2,2023,2024,100.0
Young1968,"Burnell, Matt",ALP,6,2,2023,2024,33.333333333333336
Young1968,"Mascarenhas, Zaneta",ALP,6,2,2023,2025,33.333333333333336
McGauran1955,Stage direction,NP,3,2,2002,2007,66.66666666666667
Wilkie1961,"Fernando, Cassandra",ALP,3,2,2023,2024,66.66666666666667
Vamvakinou1959,"Daniel, Zoe",IND,4,2,2023,2024,50.0
Moylan1944,"Moylan, Judi (The DEPUTY SPEAKER)",LIB,6,2,2009,2010,33.333333333333336
Somlyay1946,"Somlyay, Alex (The DEPUTY SPEAKER)",LIB,5,2,2004,2006,40.0
Sawford1944,Stage direction,ALP,2,2,2000,2006,100.0
Archer1975,"Chandler-Mather, Max",GRN,2,2,2024,2024,100.0
Scott1943,Stage direction,NP,21,2,2003,2011,9.523809523809524
Sharkie1972,"Birrell, Sam",NP,2,2,2023,2025,100.0
Sharkie1972,"Rae, Sam",ALP,2,2,2023,2023,100.0
Sharkie1972,"Violi, Aaron",LIB,5,2,2022,2024,40.0
Archer1975,"Ware, Jenny",LIB,3,2,2024,2024,66.66666666666667
Somlyay1946,Stage direction,LIB,3,2,2006,2007,66.66666666666667
Vamvakinou1959,"Rae, Sam",ALP,2,2,2023,2024,100.0
Nairn1951,Stage direction,LIB,2,2,2007,2007,100.0
Murphy1950,Stage direction,ALP,3,2,2002,2010,66.66666666666667
Taylor1938,"Taylor, Bill",LIB,30,2,1998,1998,6.666666666666667
Andren1946,Stage direction,IND,2,2,2002,2003,100.0
Thomson1955,Stage direction,ALP,6,2,2008,2011,33.333333333333336
Vaile1956,Stage direction,NP,2,2,2001,2006,100.0
Saffin1954,Stage direction,ALP,6,2,2009,2010,33.333333333333336
Stevens1983,"Birrell, Sam",NP,3,2,2022,2024,66.66666666666667
McDougall1946,"McDougall, Graeme",LIB,17,2,1998,1998,11.764705882352942
Brough1961,Stage direction,LIB,2,2,2004,2007,100.0
Claydon1964,"Scrymgour, Marion",ALP,6,2,2022,2024,33.333333333333336
Elliot1967,Stage direction,ALP,2,2,2005,2006,100.0
Freelander1953,"Le, Dai",IND,3,2,2022,2024,66.66666666666667
Johnston1943,"Johnston, Ricky",LIB,13,2,1998,1998,15.384615384615385
Buchholz1968,"Bates, Stephen",GRN,2,2,2022,2024,100.0
Goodenough1975,"Spender, Allegra",IND,3,2,2022,2024,66.66666666666667
Irwin1951,Stage direction,ALP,2,2,2002,2003,100.0
Claydon1964,"McKenzie, Zoe",LIB,5,2,2023,2025,40.0
Goodenough1975,"Tink, Kylea",IND,2,2,2023,2024,100.0
Freelander1953,"Kennedy, Simon",LIB,2,2,2024,2024,100.0
Emerson1954,Stage direction,ALP,2,2,2008,2010,100.0
Buchholz1968,"Ryan, Monique",IND,2,2,2022,2024,100.0
Claydon1964,"Ananda-Rajah, Michelle",ALP,7,2,2022,2024,28.571428571428573
Claydon1964,"Bates, Stephen",GRN,6,2,2023,2024,33.333333333333336
Claydon1964,"Birrell, Sam",NP,2,2,2025,2025,100.0
Freelander1953,"Daniel, Zoe",IND,2,2,2023,2025,100.0
Hicks1940,"Hicks, Noel",NP,13,2,1998,1998,15.384615384615385
Henderson1964,"Henderson, Sarah (The DEPUTY SPEAKER)",LIB,3,2,2015,2016,66.66666666666667
Claydon1964,"Burnell, Matt",ALP,7,2,2022,2024,28.571428571428573
Claydon1964,"Byrnes, Alison",ALP,5,2,2022,2025,40.0
Hawker1949,"Hawker, David (The DEPUTY SPEAKER)",LIB,9,2,2000,2003,22.22222222222222
Freelander1953,"Burnell, Matt",ALP,3,2,2023,2024,66.66666666666667
Freelander1953,"Miller-Frost, Louise",ALP,2,2,2023,2024,100.0
Johnson1970,Stage direction,LIB,3,2,2002,2005,66.66666666666667
Freelander1953,"Reid, Gordon",ALP,3,2,2022,2025,66.66666666666667
Freelander1953,"Spender, Allegra",IND,4,2,2023,2024,50.0
Goodenough1975,"Bates, Stephen",GRN,2,2,2022,2023,100.0
Crosio1939,Stage direction,ALP,3,2,2000,2001,66.66666666666667
Goodenough1975,"Chandler-Mather, Max",GRN,2,2,2022,2025,100.0
Champion1972,Stage direction,ALP,2,2,2010,2010,100.0
Goodenough1975,"Daniel, Zoe",IND,4,2,2023,2024,50.0
Goodenough1975,"Le, Dai",IND,2,2,2023,2023,100.0
Dondas1939,Stage direction,CLP,2,2,1998,1998,100.0
Claydon1964,"Wolahan, Keith",LIB,5,2,2023,2023,40.0
Freelander1953,"Tink, Kylea",IND,2,2,2023,2023,100.0
Hartsuyker1959,Stage direction,NP,2,2,2005,2006,100.0
Kelly1954,Stage direction,NP,6,2,1998,2007,33.333333333333336
Chesters1980,"Byrnes, Alison",ALP,4,2,2023,2025,50.0
Katter1945,Stage direction,IND,4,2,2004,2010,50.0
Edwards1946,Stage direction,ALP,3,2,2000,2006,66.66666666666667
Claydon1964,"Watson-Brown, Elizabeth",GRN,3,2,2024,2024,66.66666666666667
Kelly1963,"Kelly, Craig (The DEPUTY SPEAKER)",LIB,21,2,2014,2017,9.523809523809524
Stevens1983,"Lim, Sam",ALP,1,1,2024,2024,100.0
Smith1955,Stage direction,ALP,1,1,2010,2010,100.0
Archer1975,"Ananda-Rajah, Michelle",ALP,3,1,2023,2024,33.333333333333336
Smith1967,Stage direction,LIB,2,1,2004,2004,50.0
Buchholz1968,"Le, Dai",IND,1,1,2024,2024,100.0
Stevens1983,"Ryan, Monique",IND,1,1,2024,2024,100.0
Andrews1955,Stage direction,LIB,2,1,2004,2009,50.0
Buchholz1968,"Willcox, Andrew",NP,1,1,2024,2024,100.0
Buchholz1968,"Mascarenhas, Zaneta",ALP,1,1,2023,2023,100.0
Stevens1983,"Laxale, Jerome",ALP,1,1,2024,2024,100.0
Stevens1983,"Reid, Gordon",ALP,2,1,2023,2024,50.0
Buchholz1968,"Spender, Allegra",IND,1,1,2022,2022,100.0
Buchholz1968,"Rae, Sam",ALP,2,1,2023,2024,50.0
Buchholz1968,"Sitou, Sally",ALP,1,1,2022,2022,100.0
Stevens1983,"Ware, Jenny",LIB,1,1,2023,2023,100.0
Fahey1945,Stage direction,LIB,1,1,2000,2000,100.0
Dutton1970,Stage direction,LIB,1,1,2010,2010,100.0
Buchholz1968,"Scamps, Sophie",IND,1,1,2024,2024,100.0
Southcott1967,Stage direction,LIB,2,1,2000,2001,50.0
Freelander1953,"Fernando, Cassandra",ALP,1,1,2023,2023,100.0
Freelander1953,"Boyce, Colin",NP,3,1,2022,2024,33.333333333333336
Sharkie1972,"Ananda-Rajah, Michelle",ALP,3,1,2022,2023,33.333333333333336
Freelander1953,"Rae, Sam",ALP,4,1,2022,2023,25.0
Schultz1939,Stage direction,LIB,8,1,2008,2010,12.5
Freelander1953,"Sitou, Sally",ALP,3,1,2022,2023,33.333333333333336
Saffin1954,"Saffin, Janelle (The DEPUTY SPEAKER)",ALP,4,1,2008,2010,25.0
Freelander1953,"Violi, Aaron",LIB,3,1,2022,2024,33.333333333333336
Freelander1953,"Ware, Jenny",LIB,4,1,2022,2023,25.0
Ruddock1943,The SPEAKER,LIB,1,1,2007,2007,100.0
Freelander1953,"Watson-Brown, Elizabeth",GRN,3,1,2022,2024,33.333333333333336
Archer1975,"Chaney, Kate",IND,1,1,2024,2024,100.0
Rudd1957,Stage direction,ALP,3,1,2002,2004,33.333333333333336
Freelander1953,"Wolahan, Keith",LIB,2,1,2022,2023,50.0
Roxon1967,Stage direction,ALP,1,1,2010,2010,100.0
Archer1975,"Daniel, Zoe",IND,2,1,2024,2024,50.0
Buchholz1968,"Daniel, Zoe",IND,1,1,2023,2023,100.0
Gallus1943,Stage direction,LIB,1,1,2000,2000,100.0
Sercombe1949,Stage direction,ALP,1,1,2000,2000,100.0
Sharkie1972,"Boyce, Colin",NP,1,1,2022,2022,100.0
Slipper1950,Stage direction,LIB,13,1,2008,2011,7.6923076923076925
Sharkie1972,"Byrnes, Alison",ALP,2,1,2022,2022,50.0
Freelander1953,"Caldwell, Cameron",LIB,1,1,2024,2024,100.0
Freelander1953,"Chandler-Mather, Max",GRN,2,1,2024,2024,50.0
Archer1975,"Belyea, Jodie",ALP,2,1,2024,2024,50.0
DAth1970,"D'Ath, Yvette (The DEPUTY SPEAKER)",ALP,6,1,2012,2012,16.666666666666668
Sidebottom1951,Stage direction,ALP,5,1,2000,2010,20.0
Sidebottom1951,"Sidebottom, Sid (The DEPUTY SPEAKER)",ALP,4,1,2009,2011,25.0
Shorten1967,Stage direction,ALP,1,1,2010,2010,100.0
Short1956,"Short, Leonie",ALP,9,1,2001,2001,11.11111111111111
Sharkie1972,"Sitou, Sally",ALP,1,1,2023,2023,100.0
Freelander1953,"Freelander, Mike (The DEPUTY SPEAKER)",ALP,17,1,2021,2025,5.882352941176471
Sharkie1972,"Scamps, Sophie",IND,2,1,2023,2024,50.0
Sharkie1972,"Pike, Henry",LIB,1,1,2022,2022,100.0
Sharkie1972,"Mascarenhas, Zaneta",ALP,1,1,2024,2024,100.0
Freelander1953,"Laxale, Jerome",ALP,4,1,2023,2024,25.0
Sharkie1972,"Fernando, Cassandra",ALP,2,1,2024,2024,50.0
Dargavel1966,"Dargavel, Steve",ALP,3,1,1998,1998,33.333333333333336
Claydon1964,"Sitou, Sally",ALP,1,1,2024,2024,100.0
Andrews1955,"Andrews, Kevin (The DEPUTY SPEAKER)",LIB,44,1,1998,2022,2.272727272727273
Wilkie1961,"Miller-Frost, Louise",ALP,3,1,2022,2024,33.333333333333336
Chesters1980,"Mascarenhas, Zaneta",ALP,2,1,2023,2023,50.0
Williams1942,Stage direction,LIB,1,1,2003,2003,100.0
Chesters1980,"Pike, Henry",LIB,1,1,2023,2023,100.0
Wilkie1961,"Violi, Aaron",LIB,3,1,2022,2023,33.333333333333336
Wilkie1961,"Repacholi, Dan",ALP,2,1,2023,2024,50.0
Wilkie1961,"Reid, Gordon",ALP,2,1,2022,2023,50.0
Wilkie1961,"Mascarenhas, Zaneta",ALP,3,1,2022,2023,33.333333333333336
Chesters1980,"Willcox, Andrew",NP,2,1,2022,2024,50.0
Wilkie1961,"Kennedy, Simon",LIB,1,1,2024,2024,100.0
Wilkie1961,"Garland, Carina",ALP,1,1,2023,2023,100.0
Wilkie1961,"Daniel, Zoe",IND,2,1,2022,2023,50.0
Wilkie1961,"Charlton, Andrew",ALP,2,1,2023,2024,50.0
Wilkie1961,"Burnell, Matt",ALP,3,1,2023,2025,33.333333333333336
Chesters1980,"Sitou, Sally",ALP,1,1,2023,2023,100.0
Chesters1980,"Kennedy, Simon",LIB,1,1,2025,2025,100.0
Chesters1980,"Chesters, Lisa (The DEPUTY SPEAKER)",ALP,14,1,2023,2025,7.142857142857143
Windsor1950,Stage direction,IND,1,1,2006,2006,100.0
Young1968,"Daniel, Zoe",IND,1,1,2023,2023,100.0
Young1968,"Fernando, Cassandra",ALP,2,1,2023,2024,50.0
Young1968,"Kennedy, Simon",LIB,1,1,2024,2024,100.0
Young1968,"Laxale, Jerome",ALP,3,1,2024,2024,33.333333333333336
Chesters1980,"Bates, Stephen",GRN,1,1,2025,2025,100.0
Young1968,"Pike, Henry",LIB,2,1,2024,2024,50.0
Young1968,"Rae, Sam",ALP,1,1,2024,2024,100.0
Young1968,"Repacholi, Dan",ALP,2,1,2024,2025,50.0
Young1968,"Ryan, Monique",IND,4,1,2023,2025,25.0
Young1968,"Scrymgour, Marion",ALP,1,1,2023,2023,100.0
Young1968,"Violi, Aaron",LIB,2,1,2024,2024,50.0
Zappia1952,Stage direction,ALP,1,1,2011,2011,100.0
Byrne1962,Stage direction,ALP,2,1,2009,2010,50.0
Zimmerman1968,"Zimmerman, Trent (The DEPUTY SPEAKER)",LIB,17,1,2019,2022,5.882352941176471
Chesters1980,"Violi, Aaron",LIB,1,1,2024,2024,100.0
Chesters1980,"Wolahan, Keith",LIB,1,1,2022,2022,100.0
Crean1949,Stage direction,ALP,1,1,2010,2010,100.0
Claydon1964,"Roberts, Tracey",ALP,4,1,2023,2024,25.0
Vamvakinou1959,"Scamps, Sophie",IND,3,1,2022,2023,33.333333333333336
Claydon1964,"Le, Dai",IND,4,1,2022,2025,25.0
Vamvakinou1959,"Bates, Stephen",GRN,1,1,2024,2024,100.0
Claydon1964,"Miller-Frost, Louise",ALP,3,1,2023,2023,33.333333333333336
Claydon1964,"Rae, Sam",ALP,5,1,2023,2024,20.0
Claydon1964,"Reid, Gordon",ALP,5,1,2022,2023,20.0
Claydon1964,"Ryan, Monique",IND,3,1,2022,2022,33.333333333333336
Butler1970,Stage direction,ALP,1,1,2010,2010,100.0
Archer1975,"Laxale, Jerome",ALP,2,1,2024,2025,50.0
Cobb1950,"Cobb, John (The DEPUTY SPEAKER)",NP,2,1,2016,2016,50.0
Cobb1950,Stage direction,NP,1,1,2002,2002,100.0
Thompson1960,Stage direction,LIB,1,1,2003,2003,100.0
Combet1958,Stage direction,ALP,1,1,2009,2009,100.0
Coulton1958,"Coulton, Mark (The DEPUTY SPEAKER)",NP,53,1,2016,2021,1.8867924528301887
Claydon1964,"Garland, Carina",ALP,6,1,2022,2024,16.666666666666668
Vamvakinou1959,"Vamvakinou, Maria (The DEPUTY SPEAKER)",ALP,29,1,2011,2025,3.4482758620689653
Vamvakinou1959,"Willcox, Andrew",NP,1,1,2024,2024,100.0
Vamvakinou1959,"Wolahan, Keith",LIB,2,1,2023,2023,50.0
Vasta1966,"Birrell, Sam",NP,1,1,2024,2024,100.0
Vasta1966,"Chaney, Kate",IND,4,1,2022,2024,25.0
Claydon1964,"Daniel, Zoe",IND,3,1,2022,2024,33.333333333333336
Vasta1966,"Le, Dai",IND,1,1,2023,2023,100.0
Vasta1966,"Rae, Sam",ALP,1,1,2023,2023,100.0
Vasta1966,"Spender, Allegra",IND,4,1,2022,2025,25.0
Claydon1964,"Claydon, Sharon (The DEPUTY SPEAKER)",ALP,66,1,2017,2025,1.5151515151515151
Vasta1966,"Violi, Aaron",LIB,1,1,2024,2024,100.0
Vasta1966,"Ware, Jenny",LIB,1,1,2024,2024,100.0
Vasta1966,"Willcox, Andrew",NP,1,1,2024,2024,100.0
Claydon1964,"Caldwell, Cameron",LIB,2,1,2024,2024,50.0
Washer1945,"Washer, Mal (The DEPUTY SPEAKER)",LIB,5,1,2008,2009,20.0
Clare1972,Stage direction,ALP,1,1,2010,2010,100.0
Rishworth1978,"Rishworth, Amanda (The DEPUTY SPEAKER)",ALP,6,1,2012,2013,16.666666666666668
Kemp1941,Stage direction,LIB,1,1,2001,2001,100.0
Ripoll1966,Stage direction,ALP,1,1,2003,2003,100.0
Kelly1954,"Kelly, De-Anne (The DEPUTY SPEAKER)",NP,2,1,2000,2000,50.0
McMullan1947,"McMullan, Bob (The DEPUTY SPEAKER)",ALP,4,1,2005,2006,25.0
Hollis1938,Stage direction,ALP,3,1,2000,2001,33.333333333333336
Payne1964,"Chandler-Mather, Max",GRN,1,1,2023,2023,100.0
Hull1954,Stage direction,NP,1,1,2000,2000,100.0
Briggs1977,Stage direction,LIB,1,1,2010,2010,100.0
Hunt1965,Stage direction,LIB,3,1,2003,2004,33.333333333333336
Bradford1946,"Bradford, John",LIB,5,1,1998,1998,20.0
Payne1964,"Repacholi, Dan",ALP,5,1,2023,2023,20.0
Banks1962,"Banks, Julia",IND,5,1,2018,2019,20.0
Payne1964,"Tink, Kylea",IND,1,1,2023,2023,100.0
Johnson1970,"Johnson, Michael",IND,4,1,2010,2010,25.0
Payne1964,"Violi, Aaron",LIB,3,1,2024,2025,33.333333333333336
Payne1964,"Ware, Jenny",LIB,3,1,2023,2023,33.333333333333336
JonesBarry1932,"Jones, Barry",ALP,6,1,1998,1998,16.666666666666668
Payne1964,"Wolahan, Keith",LIB,1,1,2023,2023,100.0
Georganas1959,Stage direction,ALP,7,1,2008,2011,14.285714285714286
McArthur1937,Stage direction,LIB,1,1,2002,2002,100.0
Pearce1963,Stage direction,LIB,2,1,2002,2005,50.0
Jull1944,Stage direction,LIB,1,1,2004,2004,100.0
May1950,Stage direction,LIB,4,1,2005,2010,25.0
Georganas1959,"Scamps, Sophie",IND,2,1,2023,2024,50.0
